cnes;competence;ibge_id;municipality_code;municipality_name;uf;vinc_sus;atendhos;leithosp;niv_dep;nat_jur;is_sus_linked;has_hospital_care;has_hospital_beds;is_public_admin;is_public_hospital;name;latitude;longitude;coordinate_source;name_source
9150145;2101;5218052;521805;Porteirão;GO;1;1;1;3;1244;1;1;1;1;1;CNES 9150145 (Porteirão - GO);-17.901222928946115;-50.14790998864698;ibge_malha;synthetic_municipality
2762536;2101;5218102;521810;Portelândia;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2762536 (Portelândia - GO);-17.35131377525651;-52.70482729561532;ibge_malha;synthetic_municipality
2382792;2101;5218300;521830;Posse;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2382792 (Posse - GO);-14.22994589513596;-46.43560352455312;ibge_malha;synthetic_municipality
6407005;2101;5218300;521830;Posse;GO;1;1;0;1;2062;1;1;0;1;1;CNES 6407005 (Posse - GO);-14.22994589513596;-46.43560352455312;ibge_malha;synthetic_municipality
2340585;2101;5218508;521850;Quirinópolis;GO;1;1;1;1;2062;1;1;1;1;1;CNES 2340585 (Quirinópolis - GO);-18.437453549931995;-50.52924319530813;ibge_malha;synthetic_municipality
2340607;2101;5218508;521850;Quirinópolis;GO;1;1;1;1;2062;1;1;1;1;1;CNES 2340607 (Quirinópolis - GO);-18.437453549931995;-50.52924319530813;ibge_malha;synthetic_municipality
2360470;2101;5218508;521850;Quirinópolis;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2360470 (Quirinópolis - GO);-18.437453549931995;-50.52924319530813;ibge_malha;synthetic_municipality
7493339;2101;5218508;521850;Quirinópolis;GO;1;0;1;3;1244;1;0;1;1;1;CNES 7493339 (Quirinópolis - GO);-18.437453549931995;-50.52924319530813;ibge_malha;synthetic_municipality
2519569;2101;5218607;521860;Rialma;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2519569 (Rialma - GO);-15.340769616297893;-49.531671158225386;ibge_malha;synthetic_municipality
0115878;2101;5218805;521880;Rio Verde;GO;1;0;1;3;1244;1;0;1;1;1;CNES 0115878 (Rio Verde - GO);-17.73914544482921;-51.0385025751569;ibge_malha;synthetic_municipality
2340690;2101;5218805;521880;Rio Verde;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2340690 (Rio Verde - GO);-17.73914544482921;-51.0385025751569;ibge_malha;synthetic_municipality
2340704;2101;5218805;521880;Rio Verde;GO;1;1;1;1;3999;1;1;1;1;1;CNES 2340704 (Rio Verde - GO);-17.73914544482921;-51.0385025751569;ibge_malha;synthetic_municipality
2340720;2101;5218805;521880;Rio Verde;GO;1;1;1;1;3999;1;1;1;1;1;CNES 2340720 (Rio Verde - GO);-17.73914544482921;-51.0385025751569;ibge_malha;synthetic_municipality
2814218;2101;5218805;521880;Rio Verde;GO;1;1;1;1;3069;1;1;1;1;1;CNES 2814218 (Rio Verde - GO);-17.73914544482921;-51.0385025751569;ibge_malha;synthetic_municipality
6614795;2101;5218805;521880;Rio Verde;GO;1;1;1;1;2062;1;1;1;1;1;CNES 6614795 (Rio Verde - GO);-17.73914544482921;-51.0385025751569;ibge_malha;synthetic_municipality
9403507;2101;5218805;521880;Rio Verde;GO;1;1;1;1;2062;1;1;1;1;1;CNES 9403507 (Rio Verde - GO);-17.73914544482921;-51.0385025751569;ibge_malha;synthetic_municipality
2507137;2101;5218904;521890;Rubiataba;GO;1;1;1;1;2062;1;1;1;1;1;CNES 2507137 (Rubiataba - GO);-15.180535455493253;-49.87636818272957;ibge_malha;synthetic_municipality
5584108;2101;5218904;521890;Rubiataba;GO;1;1;1;3;1244;1;1;1;1;1;CNES 5584108 (Rubiataba - GO);-15.180535455493253;-49.87636818272957;ibge_malha;synthetic_municipality
2441500;2101;5219001;521900;Sanclerlândia;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2441500 (Sanclerlândia - GO);-16.285127955513943;-50.375293233960456;ibge_malha;synthetic_municipality
2437643;2101;5219100;521910;Santa Bárbara de Goiás;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2437643 (Santa Bárbara de Goiás - GO);-16.59669705853834;-49.67865166154905;ibge_malha;synthetic_municipality
2438119;2101;5219209;521920;Santa Cruz de Goiás;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2438119 (Santa Cruz de Goiás - GO);-17.359854786260406;-48.593662363098595;ibge_malha;synthetic_municipality
2571439;2101;5219258;521925;Santa Fé de Goiás;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2571439 (Santa Fé de Goiás - GO);-15.667413698172824;-51.17154285627693;ibge_malha;synthetic_municipality
0145882;2101;5219308;521930;Santa Helena de Goiás;GO;1;0;1;3;1244;1;0;1;1;1;CNES 0145882 (Santa Helena de Goiás - GO);-17.801844492484626;-50.579105547794484;ibge_malha;synthetic_municipality
0218944;2101;5219308;521930;Santa Helena de Goiás;GO;1;0;1;3;1244;1;0;1;1;1;CNES 0218944 (Santa Helena de Goiás - GO);-17.801844492484626;-50.579105547794484;ibge_malha;synthetic_municipality
2383209;2101;5219308;521930;Santa Helena de Goiás;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2383209 (Santa Helena de Goiás - GO);-17.801844492484626;-50.579105547794484;ibge_malha;synthetic_municipality
2507048;2101;5219308;521930;Santa Helena de Goiás;GO;1;1;1;1;2062;1;1;1;1;1;CNES 2507048 (Santa Helena de Goiás - GO);-17.801844492484626;-50.579105547794484;ibge_malha;synthetic_municipality
6665322;2101;5219308;521930;Santa Helena de Goiás;GO;1;1;1;3;1023;1;1;1;1;1;CNES 6665322 (Santa Helena de Goiás - GO);-17.801844492484626;-50.579105547794484;ibge_malha;synthetic_municipality
8005621;2101;5219308;521930;Santa Helena de Goiás;GO;1;1;1;1;2062;1;1;1;1;1;CNES 8005621 (Santa Helena de Goiás - GO);-17.801844492484626;-50.579105547794484;ibge_malha;synthetic_municipality
2384035;2101;5219506;521950;Santa Rosa de Goiás;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2384035 (Santa Rosa de Goiás - GO);-16.061393614975348;-49.48150353223401;ibge_malha;synthetic_municipality
2437538;2101;5219605;521960;Santa Tereza de Goiás;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2437538 (Santa Tereza de Goiás - GO);-13.571977930942124;-48.98180268213758;ibge_malha;synthetic_municipality
2535270;2101;5219704;521970;Santa Terezinha de Goiás;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2535270 (Santa Terezinha de Goiás - GO);-14.322034274231031;-49.672765254896476;ibge_malha;synthetic_municipality
2336960;2101;5219738;521973;Santo Antônio de Goiás;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2336960 (Santo Antônio de Goiás - GO);-16.476714262772568;-49.29306442721213;ibge_malha;synthetic_municipality
2437627;2101;5219753;521975;Santo Antônio do Descoberto;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2437627 (Santo Antônio do Descoberto - GO);-16.086128147291134;-48.28214480388438;ibge_malha;synthetic_municipality
2507188;2101;5219753;521975;Santo Antônio do Descoberto;GO;1;1;1;1;3999;1;1;1;1;1;CNES 2507188 (Santo Antônio do Descoberto - GO);-16.086128147291134;-48.28214480388438;ibge_malha;synthetic_municipality
2569701;2101;5219803;521980;São Domingos;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2569701 (São Domingos - GO);-13.533925377337905;-46.48376070832997;ibge_malha;synthetic_municipality
2383381;2101;5220009;522000;São João d'Aliança;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2383381 (São João d'Aliança - GO);-14.485846720769064;-47.42290005567026;ibge_malha;synthetic_municipality
2382474;2101;5220108;522010;São Luís de Montes Belos;GO;1;1;1;3;1023;1;1;1;1;1;CNES 2382474 (São Luís de Montes Belos - GO);-16.455520148471525;-50.37570550011554;ibge_malha;synthetic_municipality
2769883;2101;5220157;522015;São Luiz do Norte;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2769883 (São Luiz do Norte - GO);-14.916225949709553;-49.27555450990134;ibge_malha;synthetic_municipality
2382431;2101;5220207;522020;São Miguel do Araguaia;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2382431 (São Miguel do Araguaia - GO);-13.144906388284962;-50.24938790790623;ibge_malha;synthetic_municipality
2442426;2101;5220207;522020;São Miguel do Araguaia;GO;1;1;1;1;2062;1;1;1;1;1;CNES 2442426 (São Miguel do Araguaia - GO);-13.144906388284962;-50.24938790790623;ibge_malha;synthetic_municipality
2536048;2101;5220264;522026;São Miguel do Passa Quatro;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2536048 (São Miguel do Passa Quatro - GO);-16.989573643128345;-48.66770449726055;ibge_malha;synthetic_municipality
2383012;2101;5220405;522040;São Simão;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2383012 (São Simão - GO);-19.010610486364055;-50.590449362932716;ibge_malha;synthetic_municipality
2570777;2101;5220454;522045;Senador Canedo;GO;1;1;1;1;2062;1;1;1;1;1;CNES 2570777 (Senador Canedo - GO);-16.70453019817908;-49.10729120011694;ibge_malha;synthetic_municipality
6402305;2101;5220454;522045;Senador Canedo;GO;1;1;1;3;1244;1;1;1;1;1;CNES 6402305 (Senador Canedo - GO);-16.70453019817908;-49.10729120011694;ibge_malha;synthetic_municipality
2438143;2101;5220504;522050;Serranópolis;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2438143 (Serranópolis - GO);-18.22476589528665;-52.21202932574379;ibge_malha;synthetic_municipality
2769603;2101;5220603;522060;Silvânia;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2769603 (Silvânia - GO);-16.60708940465829;-48.557461054472206;ibge_malha;synthetic_municipality
2438151;2101;5220686;522068;Simolândia;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2438151 (Simolândia - GO);-14.432929037035883;-46.58291537989404;ibge_malha;synthetic_municipality
2535785;2101;5221007;522100;Taquaral de Goiás;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2535785 (Taquaral de Goiás - GO);-16.045519997011066;-49.59387468389929;ibge_malha;synthetic_municipality
2381737;2101;5221304;522130;Três Ranchos;GO;1;0;1;3;1244;1;0;1;1;1;CNES 2381737 (Três Ranchos - GO);-18.343590579569206;-47.78095078482872;ibge_malha;synthetic_municipality
2535408;2101;5221403;522140;Trindade;GO;1;1;1;1;2062;1;1;1;1;1;CNES 2535408 (Trindade - GO);-16.640178041615606;-49.54478466773849;ibge_malha;synthetic_municipality
2535777;2101;5221403;522140;Trindade;GO;1;0;1;3;1244;1;0;1;1;1;CNES 2535777 (Trindade - GO);-16.640178041615606;-49.54478466773849;ibge_malha;synthetic_municipality
2535939;2101;5221403;522140;Trindade;GO;1;1;1;1;3999;1;1;1;1;1;CNES 2535939 (Trindade - GO);-16.640178041615606;-49.54478466773849;ibge_malha;synthetic_municipality
2570084;2101;5221403;522140;Trindade;GO;1;1;1;1;2062;1;1;1;1;1;CNES 2570084 (Trindade - GO);-16.640178041615606;-49.54478466773849;ibge_malha;synthetic_municipality
5095808;2101;5221403;522140;Trindade;GO;1;1;1;3;1023;1;1;1;1;1;CNES 5095808 (Trindade - GO);-16.640178041615606;-49.54478466773849;ibge_malha;synthetic_municipality
2762528;2101;5221452;522145;Trombas;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2762528 (Trombas - GO);-13.420712045121853;-48.75350121381719;ibge_malha;synthetic_municipality
2570416;2101;5221502;522150;Turvânia;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2570416 (Turvânia - GO);-16.577354829253053;-50.13229692952327;ibge_malha;synthetic_municipality
2437244;2101;5221551;522155;Turvelândia;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2437244 (Turvelândia - GO);-17.75455842618309;-50.31279741883279;ibge_malha;synthetic_municipality
2337142;2101;5221601;522160;Uruaçu;GO;1;1;1;1;2062;1;1;1;1;1;CNES 2337142 (Uruaçu - GO);-14.418577190907154;-49.089407148139145;ibge_malha;synthetic_municipality
9813349;2101;5221601;522160;Uruaçu;GO;1;1;1;1;2062;1;1;1;1;1;CNES 9813349 (Uruaçu - GO);-14.418577190907154;-49.089407148139145;ibge_malha;synthetic_municipality
0451436;2101;5221700;522170;Uruana;GO;1;1;1;3;1244;1;1;1;1;1;CNES 0451436 (Uruana - GO);-15.57780624848857;-49.64224026836445;ibge_malha;synthetic_municipality
2382865;2101;5221858;522185;Valparaíso de Goiás;GO;1;1;0;3;1244;1;1;0;1;1;CNES 2382865 (Valparaíso de Goiás - GO);-16.08467361245133;-47.98854129823132;ibge_malha;synthetic_municipality
6281303;2101;5221858;522185;Valparaíso de Goiás;GO;1;1;1;3;1244;1;1;1;1;1;CNES 6281303 (Valparaíso de Goiás - GO);-16.08467361245133;-47.98854129823132;ibge_malha;synthetic_municipality
2438453;2101;5222005;522200;Vianópolis;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2438453 (Vianópolis - GO);-16.812821548797807;-48.440789381482624;ibge_malha;synthetic_municipality
2441969;2101;5222005;522200;Vianópolis;GO;1;1;1;1;2062;1;1;1;1;1;CNES 2441969 (Vianópolis - GO);-16.812821548797807;-48.440789381482624;ibge_malha;synthetic_municipality
2383691;2101;5222054;522205;Vicentinópolis;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2383691 (Vicentinópolis - GO);-17.723637798100647;-49.87269038468601;ibge_malha;synthetic_municipality
2439883;2101;5222203;522220;Vila Boa;GO;1;1;1;3;1244;1;1;1;1;1;CNES 2439883 (Vila Boa - GO);-14.993097690117281;-47.06235940247108;ibge_malha;synthetic_municipality
0046124;2101;2100055;210005;Açailândia;MA;1;1;0;3;1244;1;1;0;1;1;CNES 0046124 (Açailândia - MA);-4.785818643661267;-47.332426349413325;ibge_malha;synthetic_municipality
0150320;2101;2100055;210005;Açailândia;MA;1;0;1;3;1023;1;0;1;1;1;CNES 0150320 (Açailândia - MA);-4.785818643661267;-47.332426349413325;ibge_malha;synthetic_municipality
2463016;2101;2100055;210005;Açailândia;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2463016 (Açailândia - MA);-4.785818643661267;-47.332426349413325;ibge_malha;synthetic_municipality
7486618;2101;2100105;210010;Afonso Cunha;MA;1;1;1;3;1244;1;1;1;1;1;CNES 7486618 (Afonso Cunha - MA);-4.214779200879101;-43.29742302381575;ibge_malha;synthetic_municipality
2452774;2101;2100204;210020;Alcântara;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2452774 (Alcântara - MA);-2.3792836637939545;-44.53987504817721;ibge_malha;synthetic_municipality
7137818;2101;2100303;210030;Aldeias Altas;MA;1;1;1;3;1244;1;1;1;1;1;CNES 7137818 (Aldeias Altas - MA);-4.502734455521948;-43.38346711981941;ibge_malha;synthetic_municipality
7073224;2101;2100436;210043;Alto Alegre do Maranhão;MA;1;1;1;3;1023;1;1;1;1;1;CNES 7073224 (Alto Alegre do Maranhão - MA);-4.21063642746584;-44.39585055080465;ibge_malha;synthetic_municipality
2462192;2101;2100477;210047;Alto Alegre do Pindaré;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2462192 (Alto Alegre do Pindaré - MA);-3.8702660161654814;-46.00169036508036;ibge_malha;synthetic_municipality
2453126;2101;2100501;210050;Alto Parnaíba;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2453126 (Alto Parnaíba - MA);-9.508473346189572;-46.213301717240036;ibge_malha;synthetic_municipality
9928510;2101;2100550;210055;Amapá do Maranhão;MA;1;1;1;3;1244;1;1;1;1;1;CNES 9928510 (Amapá do Maranhão - MA);-1.6730659808464161;-45.948033594227624;ibge_malha;synthetic_municipality
3667804;2101;2100600;210060;Amarante do Maranhão;MA;1;1;1;3;1244;1;1;1;1;1;CNES 3667804 (Amarante do Maranhão - MA);-5.278402578211327;-46.58201554114854;ibge_malha;synthetic_municipality
9175229;2101;2100600;210060;Amarante do Maranhão;MA;1;0;1;3;1244;1;0;1;1;1;CNES 9175229 (Amarante do Maranhão - MA);-5.278402578211327;-46.58201554114854;ibge_malha;synthetic_municipality
9471251;2101;2100600;210060;Amarante do Maranhão;MA;1;1;0;3;1244;1;1;0;1;1;CNES 9471251 (Amarante do Maranhão - MA);-5.278402578211327;-46.58201554114854;ibge_malha;synthetic_municipality
2646404;2101;2100709;210070;Anajatuba;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2646404 (Anajatuba - MA);-3.255638425429574;-44.59921955910849;ibge_malha;synthetic_municipality
2309580;2101;2100808;210080;Anapurus;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2309580 (Anapurus - MA);-3.5438716547309372;-43.10775836269455;ibge_malha;synthetic_municipality
7481063;2101;2100832;210083;Apicum-Açu;MA;1;1;1;3;1244;1;1;1;1;1;CNES 7481063 (Apicum-Açu - MA);-1.5353546035328025;-45.08738208508926;ibge_malha;synthetic_municipality
7502451;2101;2100873;210087;Araguanã;MA;1;1;1;3;1244;1;1;1;1;1;CNES 7502451 (Araguanã - MA);-3.0790990915006415;-45.78734065080794;ibge_malha;synthetic_municipality
2460912;2101;2100907;210090;Araioses;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2460912 (Araioses - MA);-2.9722554428790615;-42.016977162446516;ibge_malha;synthetic_municipality
2531798;2101;2100907;210090;Araioses;MA;1;1;1;1;2062;1;1;1;1;1;CNES 2531798 (Araioses - MA);-2.9722554428790615;-42.016977162446516;ibge_malha;synthetic_municipality
2463954;2101;2100956;210095;Arame;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2463954 (Arame - MA);-5.027700548826231;-45.94596576685536;ibge_malha;synthetic_municipality
2451573;2101;2101004;210100;Arari;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2451573 (Arari - MA);-3.533374341704029;-44.72736850966023;ibge_malha;synthetic_municipality
2308908;2101;2101103;210110;Axixá;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2308908 (Axixá - MA);-2.843892794284713;-44.09865025871436;ibge_malha;synthetic_municipality
2458055;2101;2101202;210120;Bacabal;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2458055 (Bacabal - MA);-4.17109990163151;-44.76186687601489;ibge_malha;synthetic_municipality
2460262;2101;2101202;210120;Bacabal;MA;1;1;1;3;1023;1;1;1;1;1;CNES 2460262 (Bacabal - MA);-4.17109990163151;-44.76186687601489;ibge_malha;synthetic_municipality
6922902;2101;2101202;210120;Bacabal;MA;1;1;1;3;1244;1;1;1;1;1;CNES 6922902 (Bacabal - MA);-4.17109990163151;-44.76186687601489;ibge_malha;synthetic_municipality
9997784;2101;2101251;210125;Bacabeira;MA;1;1;1;3;1244;1;1;1;1;1;CNES 9997784 (Bacabeira - MA);-2.9363355862621376;-44.35796936435836;ibge_malha;synthetic_municipality
3386023;2101;2101301;210130;Bacuri;MA;1;1;1;3;1244;1;1;1;1;1;CNES 3386023 (Bacuri - MA);-1.6832678446795148;-45.162551720105405;ibge_malha;synthetic_municipality
0102547;2101;2101400;210140;Balsas;MA;1;0;1;3;1244;1;0;1;1;1;CNES 0102547 (Balsas - MA);-8.23764448411841;-46.34275911314056;ibge_malha;synthetic_municipality
2449994;2101;2101400;210140;Balsas;MA;1;1;0;1;2062;1;1;0;1;1;CNES 2449994 (Balsas - MA);-8.23764448411841;-46.34275911314056;ibge_malha;synthetic_municipality
2450143;2101;2101400;210140;Balsas;MA;1;1;1;1;3999;1;1;1;1;1;CNES 2450143 (Balsas - MA);-8.23764448411841;-46.34275911314056;ibge_malha;synthetic_municipality
2450178;2101;2101400;210140;Balsas;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2450178 (Balsas - MA);-8.23764448411841;-46.34275911314056;ibge_malha;synthetic_municipality
9336508;2101;2101400;210140;Balsas;MA;1;1;1;3;1023;1;1;1;1;1;CNES 9336508 (Balsas - MA);-8.23764448411841;-46.34275911314056;ibge_malha;synthetic_municipality
2460343;2101;2101509;210150;Barão de Grajaú;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2460343 (Barão de Grajaú - MA);-6.592878803559902;-43.18804972735651;ibge_malha;synthetic_municipality
2462583;2101;2101608;210160;Barra do Corda;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2462583 (Barra do Corda - MA);-5.50412843078729;-45.18308159031845;ibge_malha;synthetic_municipality
2462591;2101;2101608;210160;Barra do Corda;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2462591 (Barra do Corda - MA);-5.50412843078729;-45.18308159031845;ibge_malha;synthetic_municipality
7013620;2101;2101707;210170;Barreirinhas;MA;1;1;1;3;1023;1;1;1;1;1;CNES 7013620 (Barreirinhas - MA);-2.8397504217489056;-42.91010969369424;ibge_malha;synthetic_municipality
7572883;2101;2101772;210177;Bela Vista do Maranhão;MA;1;1;1;3;1244;1;1;1;1;1;CNES 7572883 (Bela Vista do Maranhão - MA);-3.7578308301293886;-45.26595807047107;ibge_malha;synthetic_municipality
2646587;2101;2101806;210180;Benedito Leite;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2646587 (Benedito Leite - MA);-7.120546716431372;-44.568312183533784;ibge_malha;synthetic_municipality
2726688;2101;2101905;210190;Bequimão;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2726688 (Bequimão - MA);-2.4309308334340822;-44.78565003607452;ibge_malha;synthetic_municipality
7239866;2101;2101939;210193;Bernardo do Mearim;MA;1;1;1;3;1244;1;1;1;1;1;CNES 7239866 (Bernardo do Mearim - MA);-4.680138471462616;-44.68783645586427;ibge_malha;synthetic_municipality
7603029;2101;2101970;210197;Boa Vista do Gurupi;MA;1;1;1;3;1244;1;1;1;1;1;CNES 7603029 (Boa Vista do Gurupi - MA);-1.762068067247384;-46.178914711973384;ibge_malha;synthetic_municipality
2530031;2101;2102002;210200;Bom Jardim;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2530031 (Bom Jardim - MA);-3.90040664330424;-46.41827329688975;ibge_malha;synthetic_municipality
2531771;2101;2102036;210203;Bom Jesus das Selvas;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2531771 (Bom Jesus das Selvas - MA);-4.600797938332626;-46.68863778537272;ibge_malha;synthetic_municipality
2531801;2101;2102101;210210;Brejo;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2531801 (Brejo - MA);-3.6870095817327027;-42.82851473743274;ibge_malha;synthetic_municipality
2307898;2101;2102309;210230;Buriti Bravo;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2307898 (Buriti Bravo - MA);-5.789175018722916;-43.83051111994343;ibge_malha;synthetic_municipality
2450429;2101;2102325;210232;Buriticupu;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2450429 (Buriticupu - MA);-4.493807357018761;-46.342419277799515;ibge_malha;synthetic_municipality
9024697;2101;2102325;210232;Buriticupu;MA;1;1;0;3;1244;1;1;0;1;1;CNES 9024697 (Buriticupu - MA);-4.493807357018761;-46.342419277799515;ibge_malha;synthetic_municipality
2646447;2101;2102408;210240;Cajapió;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2646447 (Cajapió - MA);-2.8744487882633574;-44.598771886367636;ibge_malha;synthetic_municipality
2461714;2101;2102507;210250;Cajari;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2461714 (Cajari - MA);-3.390630002664038;-45.05271525865872;ibge_malha;synthetic_municipality
7385374;2101;2102556;210255;Campestre do Maranhão;MA;1;1;1;3;1244;1;1;1;1;1;CNES 7385374 (Campestre do Maranhão - MA);-6.17619730807064;-47.263853570078396;ibge_malha;synthetic_municipality
2461897;2101;2102606;210260;Cândido Mendes;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2461897 (Cândido Mendes - MA);-1.6172009884996887;-45.6766874041573;ibge_malha;synthetic_municipality
2307510;2101;2102705;210270;Cantanhede;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2307510 (Cantanhede - MA);-3.6216102279077997;-44.262692293031286;ibge_malha;synthetic_municipality
2726637;2101;2102754;210275;Capinzal do Norte;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2726637 (Capinzal do Norte - MA);-4.682119362164363;-44.306241059852326;ibge_malha;synthetic_municipality
2449439;2101;2102804;210280;Carolina;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2449439 (Carolina - MA);-7.376403709482656;-47.211251559056436;ibge_malha;synthetic_municipality
2463784;2101;2102903;210290;Carutapera;MA;1;1;1;3;1023;1;1;1;1;1;CNES 2463784 (Carutapera - MA);-1.3500833513926214;-46.02940713828199;ibge_malha;synthetic_municipality
2453665;2101;2103000;210300;Caxias;MA;1;1;1;3;1244;1;1;1;1;1;CNES 2453665 (Caxias - MA);-4.866413959389506;-43.29919249219873;ibge_malha;synthetic_municipality
